objectid,subject,format,filename,date,title,NTEEC,NAICS,legal_title,ADSTREET,PHSTREET,adcity,ADSTATE,ADZIP,ADZIP5,PHCITY,PHSTATE,PHZIP,PHZIP5,PHONE,WEBURL,TAXPER15,INCOMECD15,INCOME15,REVENUE15,longitude,latitude,AAMREG,LOCALE4,GSTREET,GCITY,GSTATE,GZIP5,
8404801926,Historical Societies,image/jpg,demo_001.jpg,1994,CZECH HERITAGE SOCIETY TEXAS,A83,710000,CZECH HERITAGE SOCIETY OF TEXAS HARRIS COUNTY CHAPTER,4117 WILLOWBEND BLVD,,HOUSTON,TX,77025-5706,77025,,,,,7133490500,HTTP://CZECHHERITAGE.ORG,201312,0,0,0,-95.44558,29.66454,5,1,4117 WILLOWBEND BLVD,HOUSTON,TX,77025,
8404800310,General Museums,image/jpg,demo_001.jpg,,DAL PASO MUSEUM,,,DAL PASO MUSEUM,125 MAIN AVE,,LAMESA,TX,79331,79331,,,,,8068725007,HTTP://AFFILIATES.ONLINEAGENCY.COM/DESK/DEST_SHELL.ASPX,,,,,-101.95144,32.73232,5,3,125 MAIN AVE,LAMESA,TX,79331,
8404801799,Historical Societies,image/jpg,demo_001.jpg,,DALLAS COUNTY BUFFALO SOLDIERS,A82,,DALLAS COUNTY BUFFALO SOLDIERS,1630 W PLEASANT RUN RD,1630 W PLEASANT RUN RD,LANCASTER,TX,75146-1216,75146,LANCASTER,TX,75146-1216,75146,,,,,,,-96.80288,32.60418,5,2,1630 W PLEASANT RUN RD,LANCASTER,TX,75146,
8404801438,General Museums,image/jpg,demo_001.jpg,1971,DALLAS FIREFIGHTERS MUSEUM,A50,712110,DALLAS FIREFIGHTERS MUSEUM INCORPORATED,3801 PARRY AVE,,DALLAS,TX,75226-1753,75226,,,,,2148211500,,201312,4,259329,259329,-96.76605,32.7829,5,1,3801 PARRY AVE,DALLAS,TX,75226,
8404800290,Historical Societies,image/jpg,demo_001.jpg,1943,DALLAS HISTORICAL SOCIETY,A82,,DALLAS HISTORICAL SOCIETY HALL OF STATE FAIR PARK,3939 GRAND AVE IN HISTORIC FAIR PARK,3939 GRAND AVE IN HISTORIC FAIR PARK,DALLAS,TX,75315,75315,DALLAS,TX,75315,75315,2145709356,HTTP://WWW.DALLASHISTORY.ORG,201406,5,947403,947403,-96.76901,32.77412,5,1,3939 GRAND AVE IN HISTORIC FAIR PARK,DALLAS,TX,75315,
8404801414,Historical Societies,image/jpg,demo_001.jpg,1943,DALLAS HISTORICAL SOCIETY HALL OF STATE FAIR PARK,A82,,DALLAS HISTORICAL SOCIETY HALL OF STATE FAIR PARK,HALL OF STATE-FAIR PARK 3939 GRAND AVENUE,HALL OF STATE-FAIR PARK 3939 GRAND AVENUE,DALLAS,TX,75315-0038,75315,DALLAS,TX,75315-0038,75315,2144214500,HTTP://WWW.DALLASHISTORY.ORG/#!/,201406,5,947403,947403,-96.76901,32.77412,5,1,HALL OF STATE-FAIR PARK 3939 GRAND AVENUE,DALLAS,TX,75315,
8404800293,History Museums,image/jpg,demo_001.jpg,1986,DALLAS HOLOCAUST MEMORIAL CENTER,A54,712110,DALLAS HOLOCAUST MUSEUM,211 N RECORD ST SUITE 100 DALLAS TX 75202-3361,211 N RECORD ST SUITE 100 DALLAS TX 75202-3361,DALLAS,TX,75202,75202,DALLAS,TX,75202,75202,2147417500,HTTP://DALLASHOLOCAUSTMUSEUM.ORG/,201312,6,3221150,2915310,-96.80381,32.78079,5,1,211 N RECORD ST SUITE 100 DALLAS TX 75202-3361,DALLAS,TX,75202,
8404801563,History Museums,image/jpg,demo_001.jpg,1986,DALLAS HOLOCAUST MUSEUM,A54,712110,DALLAS HOLOCAUST MUSEUM,211 N RECORD ST STE 100,,DALLAS,TX,75202-3361,75202,,,,,2147417500,HTTP://WWW.DALLASHOLOCAUSTMUSEUM.ORG,201312,6,3221150,2915310,-96.8073,32.7798,5,1,211 N RECORD ST STE 100,DALLAS,TX,75202,
8404801572,Historical Societies,image/jpg,demo_001.jpg,1987,DALLAS JEWISH HISTORICAL SOCIETY,A82,,DALLAS JEWISH HISTORICAL SOCIETY INC,7900 NORTHAVEN RD,,DALLAS,TX,75230-3352,75230,,,,,2142397120,HTTP://DJHS.ORG/,201306,4,143483,143483,-96.77211,32.90128,5,1,7900 NORTHAVEN RD,DALLAS,TX,75230,
8404800972,History Museums,image/jpg,demo_001.jpg,2010,DALLAS MARITIME MUSEUM,A54,712110,DALLAS MARITIME MUSEUM FOUNDATION INC,1409 S LAMAR ST APT 226,,DALLAS,TX,75215-6815,75215,,,,,,HTTP://WWW.DMMF.ORG,201312,0,0,0,-96.79567,32.7677,5,1,1409 S LAMAR ST APT 226,DALLAS,TX,75215,
8404801862,General Museums,image/jpg,demo_001.jpg,,DALLAS MUSEUM OF FASHION,,,DALLAS MUSEUM OF FASHIONINC,6728 BRIAR COVE DR,6728 BRIAR COVE DR,DALLAS,TX,75240,75240,DALLAS,TX,75240,75240,,,,,,,-96.78894,32.94394,5,1,6728 BRIAR COVE DR,DALLAS,TX,75240,
8404800695,General Museums,image/jpg,demo_001.jpg,2010,DALLAS POLICE DEPARTMENT MUSEUM,A50,712110,DALLAS POLICE DEPARTMENT MUSEUM,1400 S LAMAR ST,,DALLAS,TX,75215-7521,75215,,,,,2146713011,,201312,0,0,0,-96.79563,32.76789,5,1,1400 S LAMAR ST,DALLAS,TX,75215,
8404801595,History Museums,image/jpg,demo_001.jpg,1989,DALLAS SCOTTISH RITE LIBRARY & MUSEUM,A54,712110,DALLAS SCOTTISH RITE LIBRARY & MUSEUM INC,500 S HARWOOD ST,,DALLAS,TX,75201-6210,75201,,,,,2147489196,,201312,4,191085,189583,-96.79271,32.77919,5,1,500 S HARWOOD ST,DALLAS,TX,75201,
8404801696,Historical Societies,image/jpg,demo_001.jpg,1996,DALLAS SOUTHERN MEMORIAL ASSOCIATION,A82,712120,DALLAS SOUTHERN MEMORIAL ASSOCIATION,PO BOX 12562,,DALLAS,TX,75225-0562,75225,,,,,,HTTP://THEDALLASSOUTHERNMEMORIALASSOCIATION.ORG/,201405,0,0,0,-96.80904,32.8623,5,1,PO BOX 12414,DALLAS,TX,75225,
8404800883,Historical Societies,image/jpg,demo_001.jpg,2012,DALLAS WAY,A80,712120,DALLAS WAY,4848 LEMMON AVENUE SUITE 100-424,,DALLAS,TX,75219-1400,75219,,,,,2147558756,HTTP://WWW.THEDALLASWAY.ORG,201412,0,0,0,-96.81764,32.82246,5,2,4848 LEMMON AVE SUITE 10,DALLAS,TX,75219,
8409501206,History Museums,image/jpg,demo_001.jpg,1953,DAR MUSEUM/FIRST LADIES OF TEXAS HISTORIC COSTUMES COLLECTION,B43,611310,TEXAS WOMANS UNIVERSITY,304 ADMINISTRATION DR,,DENTON,TX,76201,76201,,,,,,,200708,9,,,-97.13265,33.21404,5,4,PO BOX 425739,DENTON,TX,76204,
8404800281,General Museums,image/jpg,demo_001.jpg,,DAUGHTERS OF REPUBLIC OF TEXAS LOG HOUSE MUSEUM,,,DAUGHTERS OF REPUBLIC OF TEXAS LOG HOUSE MUSEUM,1513 CAMBRIDGE ST,,HOUSTON,TX,77030,77030,,,,,7135220396,,,,,,-95.39171,29.71037,5,1,1513 CAMBRIDGE ST,HOUSTON,TX,77030,
8404800811,Historical Societies,image/jpg,demo_001.jpg,1973,DAUGHTERS OF THE REPUBLIC OF TEXAS,A80,712120,ALAMO MISSION CHAPTER DAUGHTERS OF THE REPUBLIC OF TEXAS,PO BOX 91136,,SAN ANTONIO,TX,78209-9096,78209,,,,,,HTTP://WWW.AMC-DRT.COM/,201405,3,63367,35060,-98.44457,29.48865,5,1,PO BOX 91136,SAN ANTONIO,TX,78209,
8404800943,General Museums,image/jpg,demo_001.jpg,,DAVID G BURNET MUSEUM,,,DAVID G BURNET MUSEUM INC,115 E 14TH ST,,HOUSTON,TX,77008,77008,,,,,7138617855,,,,,,-95.3976,29.79631,5,1,115 E 14TH ST,HOUSTON,TX,77008,
8404800989,Historical Societies,image/jpg,demo_001.jpg,2004,DAYTON HISTORICAL SOCIETY,A80,,DAYTON HISTORICAL SOCIETY INC,111 WEST HOUSTON,111 WEST HOUSTON STREET,DAYTON,TX,77535,77535,DAYTON,TX,77535,77535,9362583443,,201412,0,0,0,-94.88848,30.04324,5,3,111 WEST HOUSTON STREET,DAYTON,TX,77535,
8404800604,Historical Societies,image/jpg,demo_001.jpg,1975,DEAF SMITH COUNTY HISTORICAL SOCIETY,,624120,DEAF SMITH COUNTY HISTORICAL SOCIETY INC,400 SAMPSON ST,400 SAMPSON ST,HEREFORD,TX,79045,79045,HEREFORD,TX,79045,79045,8063637070,HTTP://WWW.DEAFSMITHCOUNTYMUSEUM.ORG,201412,0,0,0,-102.39922,34.81859,5,3,400 SAMPSON ST,HEREFORD,TX,79045,
8409400142,General Museums,image/jpg,demo_001.jpg,2015,DEANVILLE HERITAGE FOUNDATION,A50,,DEANVILLE HERITAGE FOUNDATION,1065 WOLZ LN,,CALDWELL,TX,77836-2148,77836,,,,,,,,0,,,-96.72201,30.54628,5,4,1065 WOLZ LN,CALDWELL,TX,77836,
8404801965,General Museums,image/jpg,demo_001.jpg,,DEFENDERS OF AMERICA NAVAL MUSEUM,,,DEFENDERS OF AMERICA NAVAL MUSEUM INC,PO BOX 36,PO BOX 36,KEMAH,TX,77565,77565,KEMAH,TX,77565,77565,,,,,,,-95.03417,29.53649,5,2,PO BOX 36,KEMAH,TX,77565,
8404800750,General Museums,image/jpg,demo_001.jpg,,DEFORDS OLDEN YEAR MUSICAL MUSEUM,A50,,DEFORDS OLDEN YEAR MUSICAL MUSEUM,1018 N DUNCANVILLE,,DUNCANVILLE,TX,75116-2202,75116,,,,,,,,,,,-96.90841,32.67139,5,2,1018 N DUNCANVILLE,DUNCANVILLE,TX,75116,
8404800702,General Museums,image/jpg,demo_001.jpg,2010,DEKALB WILLIAMS HOUSE MUSEUM,A50,712110,DEKALB WILLIAMS HOUSE MUSEUM,3653 CR 4234,,DE KALB,TX,75559-6229,75559,,,,,,,201312,0,0,0,-94.59705,33.47329,5,4,3653 COUNTY ROAD 4234,DE KALB,TX,75559,
8404801706,Historical Societies,image/jpg,demo_001.jpg,1997,DENISON HERITAGE,A80,712120,DENISON HERITAGE INC,2820 WEST FM 120,,DENISON,TX,75020-3582,75020,,,,,,,201312,0,0,0,-96.57999,33.76139,5,1,2820 W FM 120,DENISON,TX,75020,
8404801488,Historical Societies,image/jpg,demo_001.jpg,,DENTON COUNTY HISTORICAL MUSEUM,A54,,DENTON COUNTY HISTORICAL MUSEUM,PO BOX 2800,,DENTON,TX,76202-2800,76202,,,,,9403800877,,,,,,-97.13241,33.21671,5,1,PO BOX 2800,DENTON,TX,76202,
8404801833,General Museums,image/jpg,demo_001.jpg,,DENTON COUNTY MUSEUMS,,,DENTON COUNTY MUSEUMS,110 W HICKORY,110 W HICKORY,DENTON,TX,76201,76201,DENTON,TX,76201,76201,9403492850,HTTP://DENTONCOUNTY.COM/CHOS,,,,,-97.13305,33.21504,5,1,110 W HICKORY,DENTON,TX,76201,
8404800536,History Museums,image/jpg,demo_001.jpg,2007,DENTON MASONIC MUSEUM AND LIBRARY,A54,712110,DENTON MASONIC MUSEUM AND LIBRARY,316 W HIGHLAND ST,,DENTON,TX,76202,76202,,,,,,,201412,0,0,0,-97.13241,33.21671,5,1,PO BOX 731,DENTON,TX,76202,
8404801553,Historical Societies,image/jpg,demo_001.jpg,,DENVER CITY HISTORICAL MUSEUM,,,DENVER CITY HISTORICAL MUSEUM,505 N AVE C,,DENVER CITY,TX,79323,79323,,,,,8065922897,,,,,,-102.83182,32.96972,5,3,505 N AVE C,DENVER CITY,TX,79323,
8404800307,General Museums,image/jpg,demo_001.jpg,,DENVER CITY MUSEUM,,,DENVER CITY MUSEUM,505 N AVE,,DENVER CITY,TX,79323,79323,,,,,8065922897,,,,,,-102.82934,32.96781,5,3,505 N AVE,DENVER CITY,TX,79323,
8404800650,Historical Societies,image/jpg,demo_001.jpg,2008,DEPOT - GIDDINGS TEXAS,A80,712120,FRIENDS OF THE DEPOT - GIDDINGS TEXAS,289 W RAILROAD,,GIDDINGS,TX,78942-2623,78942,,,,,9795423455,HTTP://WWW.GIDDINGSTX.COM/,201409,0,0,0,-96.93834,30.18431,5,3,289 W RAILROAD ROW,GIDDINGS,TX,78942,
8404801318,Historical Societies,image/jpg,demo_001.jpg,2000,DESCENDANTS OF HIRAM JAMES & WALLACE WILSON HISTORICAL FOUNDATION,A50,710000,DESCENDANTS OF HIRAM JAMES & WALLACE WILSON HISTORICAL FDN,PO BOX 681802,,SAN ANTONIO,TX,78268-1802,78268,,,,,,HTTP://WWW.WILSONPOTTERYFOUNDATION.ORG/,201312,2,13467,10515,-98.61717,29.47027,5,1,PO BOX 681802,SAN ANTONIO,TX,78268,
8404800851,Historical Societies,image/jpg,demo_001.jpg,2007,DESCENDENTS OF OLIVEWOOD,A80,712120,DESCENDENTS OF OLIVEWOOD,5625 ANTOINE DRIVE 1507,,HOUSTON,TX,77091-4403,77091,,,,,,,201312,0,0,0,-95.47335,29.84728,5,1,5625 ANTOINE DR APT 1507,HOUSTON,TX,77091,
8404800311,General Museums,image/jpg,demo_001.jpg,1990,DEVIL'S ROPE MUSEUM,A59,712110,HISTORICAL MUSEUM OF BARBED WIRE & FENCING TOOLS,100 KINGSLEY STREET,,MCLEAN,TX,79057,79057,,,,,8067792225,,201312,3,47031,29336,-100.42848,34.59787,5,4,100 KINGSLEY ST,MCLEAN,TX,79057,
8404801551,Historical Societies,image/jpg,demo_001.jpg,1985,DIBOLL HISTORICAL SOCIETY,A82,,DIBOLL HISTORICAL SOCIETY,102 N TEMPLE DR,102 N TEMPLE DR,DIBOLL,TX,75941,75941,DIBOLL,TX,75941,75941,9368293543,,201409,0,0,0,-94.78063,31.18427,5,3,102 N TEMPLE DR,DIBOLL,TX,75941,
8404800326,General Museums,image/jpg,demo_001.jpg,,DICK'S CLASSIC CAR MUSEUM,,,DICK'S CLASSIC CAR MUSEUM,120 STAGECOACH TRL,,SAN MARCOS,TX,78666,78666,,,,,5128782406,,,,,,-97.96435,29.86381,5,1,120 STAGECOACH TRL,SAN MARCOS,TX,78666,
8404801350,General Museums,image/jpg,demo_001.jpg,,DICKEY MUSEUM,,,DICKEY MUSEUM,500 BERKEY ST,,TAYLOR,TX,76574,76574,,,,,5123656068,,,,,,-97.40687,30.58114,5,3,500 BERKEY ST,TAYLOR,TX,76574,
8404801966,Historical Societies,image/jpg,demo_001.jpg,2000,DICKINSON HISTORICAL SOCIETY,A80,,DICKINSON HISTORICAL SOCIETY,218 FM 517 RD W,,DICKINSON,TX,77539,77539,,,,,2815344367,,201312,0,0,0,-95.0816,29.44715,5,2,218 FM 517 RD W,DICKINSON,TX,77539,
8404800699,Historical Societies,image/jpg,demo_001.jpg,2010,DIENGER - A CULTURAL & HERITAGE CENTER,A80,710000,DIENGER - A CULTURAL & HERITAGE CENTER,203 W THEISSEN ST,203 W THEISSEN ST,BOERNE,TX,78006-3601,78006,BOERNE,TX,78006-3601,78006,8302498240,HTTP://WWW.DIENGERCENTER.ORG/,201412,0,0,0,-98.73269,29.78909,5,3,203 W THEISSEN ST,BOERNE,TX,78006,
8404800885,Historical Societies,image/jpg,demo_001.jpg,2011,DIGITAL STORY LAB,A80,813312,DIGITAL STORY LAB INC,111 WEST ANDERSON LANE SUITE E310,,AUSTIN,TX,78752-1119,78752,,,,,,,201312,0,0,0,-97.70536,30.34358,5,1,111 W ANDERSON LN STE E3,AUSTIN,TX,78752,
8409501208,History Museums,image/jpg,demo_001.jpg,,DOLPH BRISCOE CENTER FOR AMERICAN HISTORY,,,DOLPH BRISCOE CENTER FOR AMERICAN HISTORY,2300 RED RIVER ST,,AUSTIN,TX,78712,78712,,,,,5124954518,HTTP://WWW.CAH.UTEXAS.EDU/INDEX.PHP,,,,,-97.72778,30.28406,5,4,2300 RED RIVER ST,AUSTIN,TX,78712,
8404800913,General Museums,image/jpg,demo_001.jpg,2013,DON MEREDITH HERITAGE HALL,A50,712110,DON MEREDITH HERITAGE HALL,506 SE ACCESS RD,,MOUNT VERNON,TX,75457-6758,75457,,,,,,,201312,0,0,0,-95.20874,33.14916,5,4,506 SE ACCESS RD,MOUNT VERNON,TX,75457,
8404800295,Historical Societies,image/jpg,demo_001.jpg,1986,DONNA HOOKS FLETCHER HISTORICAL MUSEUM,A54,712110,DONNA HOOKS FLETCHER MUSEUM INC,129 S 8TH ST,129 S 8TH ST,DONNA,TX,78537,78537,DONNA,TX,78537,78537,9564649989,,201409,3,88954,88954,-98.05591,26.16993,5,2,129 S 8TH ST,DONNA,TX,78537,
8404800336,General Museums,image/jpg,demo_001.jpg,1986,DONNA HOOKS FLETCHER MUSEUM,,,DONNA HOOKS FLETCHER MUSEUM,129 S 8TH ST,,DONNA,TX,78537,78537,,,,,9564649989,,,,,,-98.05591,26.16993,5,2,129 S 8TH ST,DONNA,TX,78537,
8404801127,History Museums,image/jpg,demo_001.jpg,,DONNA HOOKS FLETCHER MUSEUM,A54,712110,DONNA HOOKS FLETCHER MUSEUM INC,129 S 8TH ST,129 S 8TH ST,DONNA,TX,78537-0716,78537,DONNA,TX,78537-0716,78537,9564649989,,201409,3,88954,88954,-98.05591,26.16993,5,2,129 S 8TH ST,DONNA,TX,78537,
8404800487,History Museums,image/jpg,demo_001.jpg,2006,DOSS HERITAGE & CULTURE CENTER,A54,710000,JAMES AND DOROTHY DOSS HERITAGE AND CULTURE CENTER OF PARKE,1400 TEXAS DR,1400 TEXAS DR,WEATHERFORD,TX,76086-0215,76086,WEATHERFORD,TX,76086-0215,76086,8175996168,HTTP://DOSSCENTER.ORG/,201312,5,588276,584753,-97.7835,32.73854,5,3,1400 TEXAS DR,WEATHERFORD,TX,76086,
8404800329,General Museums,image/jpg,demo_001.jpg,,DR CANTANKEROUS MUSEUM OF MONSTER MOVIE MEMORABILIA,,,DR CANTANKEROUS MUSEUM OF MONSTER MOVIE MEMORABILIA,7917 LONDONDERRY DR,,NORTH RICHLAND HILLS,TX,76182,76182,,,,,8176563327,,,,,,-97.22237,32.89164,5,2,7917 LONDONDERRY DR,NORTH RICHLAND HILLS,TX,76182,
8404801210,General Museums,image/jpg,demo_001.jpg,2004,DR JAMES LEE DICKEY HOUSE,A23,710000,THE BLACKSHEAR O L PRICE EX-STUDENT ASSOCIATION,PO BOX 1274,,TAYLOR,TX,76574-6274,76574,,,,,,,201312,0,0,0,-97.40687,30.58114,5,3,PO BOX 1274,TAYLOR,TX,76574,
8404801169,General Museums,image/jpg,demo_001.jpg,1988,DR PEPPER MUSEUM AND FREE ENTERPRISE INSTITUTE,A50,712110,DR PEPPER MUSEUM AND FREE ENTERPRISE INSTITUTE,300 S 5TH ST,,WACO,TX,76701-2115,76701,,,,,2547571025,HTTP://WWW.DRPEPPERMUSEUM.COM,201312,5,611690,611690,-97.12981,31.55514,5,1,300 S 5TH ST,WACO,TX,76701,
8404800343,Historical Societies,image/jpg,demo_001.jpg,1987,DUBLIN HISTORICAL MUSEUM,,,DUBLIN HISTORICAL MUSEUM,116 W BLACKJACK ST,,DUBLIN,TX,76446,76446,,,,,2544454550,,201409,0,0,0,-98.34288,32.08531,5,3,116 W BLACKJACK ST,DUBLIN,TX,76446,
8404801445,Historical Societies,image/jpg,demo_001.jpg,1975,DUBLIN HISTORICAL SOCIETY,A82,,DUBLIN HISTORICAL SOCIETY,116 W BLACKJACK STREET,116 W BLACKJACK STREET,DUBLIN,TX,76446,76446,DUBLIN,TX,76446,76446,2544454550,,201406,0,0,0,-98.34288,32.08531,5,3,116 W BLACKJACK STREET,DUBLIN,TX,76446,
8404800288,General Museums,image/jpg,demo_001.jpg,,DURST TAYLOR MUSEUM,,,DURST TAYLOR MUSEUM,304 NORTH ST,,NACOGDOCHES,TX,75961,75961,,,,,9365604441,HTTP://WWW.CI.NACOGDOCHES.TX.US/INDEX.ASPX?NID=693,,,,,-94.65505,31.60612,5,3,304 NORTH ST,NACOGDOCHES,TX,75961,
8404800320,General Museums,image/jpg,demo_001.jpg,,DUVAL COUNTY MUSEUM,,,DUVAL COUNTY MUSEUM,208 E SAINT JOSEPH AVE,,SAN DIEGO,TX,78384,78384,,,,,3612792597,HTTP://DUVALCOUNTYMUSEUM.WEEBLY.COM,,,,,-98.23813,27.75974,5,3,208 E SAINT JOSEPH AVE,SAN DIEGO,TX,78384,
8404800337,General Museums,image/jpg,demo_001.jpg,1988,E A ARNIM MUSEUM,A50,712110,E A ARNIM ARCHIVES AND MUSEUM OF FLATONIA TEXAS INC,101 E N MAIN ST,,FLATONIA,TX,78941,78941,,,,,3618653455,HTTP://ARNIMMUSEUM.ORG/,201312,3,93809,85896,-97.13526,29.72298,5,4,PO BOX 401,FLATONIA,TX,78941,
8404800738,General Museums,image/jpg,demo_001.jpg,2011,EAGLE FLYING MUSEUM,A50,712110,EAGLE FLYING MUSEUM LLC,3003 FM 1195,3003 FM 1195,CRESSON,TX,76035-0072,76035,MINERAL WELLS,TX,76035-0072,76035,6822863971,,201312,3,29998,29998,-98.07435,32.78014,5,4,3003 FM 1195,MINERAL WELLS,TX,76035,
8404800674,General Museums,image/jpg,demo_001.jpg,2009,EAGLE LAKE DEPOT,A50,712110,EAGLE LAKE DEPOT,322 EAST MAIN STREET,322 EAST MAIN STREET,EAGLE LAKE,TX,77434-0596,77434,EAGLE LAKE,TX,77434-0596,77434,,HTTP://WWW.EAGLELAKEDEPOT.COM/,201412,0,0,0,-96.33262,29.58726,5,3,322 EAST MAIN STREET,EAGLE LAKE,TX,77434,
8404801968,Historical Societies,image/jpg,demo_001.jpg,2013,EAGLE LAKE PRESERVATION ALLIANCE,A80,,EAGLE LAKE PRESERVATION ALLIANCE,PO BOX 331,PO BOX 331,EAGLE LAKE,TX,77434,77434,EAGLE LAKE,TX,77434,77434,,HTTP://WWW.ELPA.ORG,201412,0,0,0,-96.32914,29.57378,5,4,PO BOX 331,EAGLE LAKE,TX,77434,
8404800283,General Museums,image/jpg,demo_001.jpg,,EANES HISTORY CENTER,,,EANES HISTORY CENTER,204 EANES SCHOOL RD,,WEST LAKE HILLS,TX,78746,78746,,,,,5123295631,HTTP://EHC.EANESISD.NET,,,,,-97.81188,30.28189,5,2,204 EANES SCHOOL RD,WEST LAKE HILLS,TX,78746,
8404800292,Historical Societies,image/jpg,demo_001.jpg,,EARLE-NAPIER-KINNARD HOUSE MUSEUM,,,EARLE-NAPIER-KINNARD HOUSE MUSEUM,814 S 4TH ST,,WACO,TX,76706,76706,,,,,2547560057,HTTP://WWW.HISTORICWACO.ORG,,,,,-97.12418,31.55198,5,1,814 S 4TH ST,WACO,TX,76706,
8404801875,Historical Societies,image/jpg,demo_001.jpg,,EAST CHAMBERS AGRICULTURAL HISTORICAL SOCIETY,,,EAST CHAMBERS AGRICULTURAL HISTORICAL SOCIETY INC,PO BOX 1715,,WINNIE,TX,77665,77665,,,,,4092962231,HTTP://WINNIETEXAS.COM/CONTACT-US/,,,,,-94.37379,29.8232,5,3,PO BOX 1715,WINNIE,TX,77665,
8404801057,Historical Societies,image/jpg,demo_001.jpg,1978,EAST END HISTORICAL DISTRICT ASSOCIATION,,,EAST END HISTORICAL DISTRICT ASSOCIATION INC,1501 POST OFFICE ST,1501 POST OFFICE ST,GALVESTON,TX,77550,77550,GALVESTON,TX,77550,77550,4097635928,,201409,0,0,0,-94.78449,29.30678,5,3,1501 POST OFFICE ST,GALVESTON,TX,77550,
8404801987,Historical Societies,image/jpg,demo_001.jpg,2014,EAST MONTGOMERY COUNTY HISTORICAL SOCIETY,A99,,EAST MONTGOMERY COUNTY HISTORICAL SOCIETY,PO BOX 2319,,NEW CANEY,TX,77357-7735,77357,,,,,,,,0,,,-95.17097,30.17018,5,2,PO BOX 2319,NEW CANEY,TX,77357,
8404800450,Historical Societies,image/jpg,demo_001.jpg,2006,EAST PARKER COUNTY GENEALOGY & HISTORICAL SOCIETY,A80,,EAST PARKER COUNTY GENEALOGY & HISTORICAL SOCIETY,PO BOX 223,,ALEDO,TX,76008-0223,76008,,,,,,,201412,0,0,0,-97.61901,32.69793,5,3,PO BOX 223,ALEDO,TX,76008,
8404800346,Historical Societies,image/jpg,demo_001.jpg,1968,EAST TERRACE MUSEUM,A82,712120,HISTORIC WACO FOUNDATION INC,100 MILL ST,,WACO,TX,76704,76704,,,,,2547535166,HTTP://WWW.HISTORICWACO.ORG/HOUSES-AND-COLLECTIONS/,201312,6,1909459,338807,-97.12418,31.55198,5,1,810 S 4TH ST,WACO,TX,76706,
8404801640,General Museums,image/jpg,demo_001.jpg,,EAST TEXAS FIRE MUSEUM,,,EAST TEXAS FIRE MUSEUM INC,111 S 3RD ST,,LUFKIN,TX,75901,75901,,,,,,,,,,,-94.72672,31.33767,5,3,111 S 3RD ST,LUFKIN,TX,75901,
8404801493,Historical Societies,image/jpg,demo_001.jpg,1965,EAST TEXAS HISTORICAL ASSOCIATION,A82,,EAST TEXAS HISTORICAL ASSOCIATION,PO BOX 6223,,NACOGDOCHES,TX,75962-0001,75962,,,,,9364682407,HTTP://WWW.EASTTEXASHISTORICAL.ORG/,201408,3,72408,72408,-94.6403,31.63099,5,3,PO BOX 6223,NACOGDOCHES,TX,75962,
8404801662,Historical Societies,image/jpg,demo_001.jpg,1994,EAST TEXAS HISTORICAL FIRE SOCIETY,A82,712120,EAST TEXAS HISTORICAL FIRE SOCIETY,5610 OLD BULLARD ROAD SUITE 202,,TYLER,TX,75703-4360,75703,,,,,,,201409,0,0,0,-95.30614,32.28843,5,1,5610 OLD BULLARD RD STE,TYLER,TX,75703,
8409501420,General Museums,image/jpg,demo_001.jpg,,EAST TEXAS OIL MUSEUM,,,EAST TEXAS OIL MUSEUM,1100 BROADWAY BOULEVARD,,KILGORE,TX,75662,75662,,,,,9039838295,HTTP://WWW.EASTTEXASOILMUSEUM.COM,,,,,-94.87295,32.37698,5,3,1100 BROADWAY BOULEVARD,KILGORE,TX,75662,
8404800909,Historical Societies,image/jpg,demo_001.jpg,2013,EAST TEXAS VETERANS MEMORIAL,A80,813410,EAST TEXAS VETERANS MEMORIAL,16986 CR 3215,,WINONA TX,TX,75792-5748,75792,,,,,,,201312,1,426,0,-95.10665,32.50901,5,4,16986 COUNTY ROAD 3215,WINONA,TX,75792,
8404800843,Historical Societies,image/jpg,demo_001.jpg,2004,EASTLAND COUNTY MUSEUM & HISTORICAL SOCIETY,A54,712110,EASTLAND COUNTY MUSEUM & HISTORICAL SOCIETY,114 SOUTH SEAMAN STREET,114 SOUTH SEAMAN STREET,EASTLAND,TX,76448-8546,76448,EASTLAND,TX,76448-8546,76448,2546310437,HTTP://WWW.EASTLANDCOUNTYMUSEUM.COM,201312,0,0,0,-98.81804,32.40107,5,3,114 SOUTH SEAMAN STREET,EASTLAND,TX,76448,
8404801733,History Museums,image/jpg,demo_001.jpg,2000,EDDIE CONNOR CASE MUSEUM,A54,712110,EDDIE CONNOR CASE MUSEUM INC,110 WEBB S,110 WEBB S,DAINGERFIELD,TX,75638-0519,75638,DAINGERFIELD,TX,75638-0519,75638,9036454494,,201409,0,0,0,-94.72295,33.03191,5,3,110 WEBB S,DAINGERFIELD,TX,75638,
8404800297,Historical Societies,image/jpg,demo_001.jpg,1969,EDDLEMAN-MCFARLAND HOUSE,A80,,EDDLEMAN-MCFARLAND HOUSE,1100 PENN STREET,,FORT WORTH,TX,76102-3417,76102,,,,,8173325875,HTTP://WWW.HISTORICFORTWORTH.ORG/,201312,6,1025132,640580,-97.34295,32.74696,5,1,1100 PENN STREET,FORT WORTH,TX,76102,
